5.000000 	3.000000 	119.000000
5.000000 	3.000000 	45.000000
4.000000 	3.000000 	46.000000
5.000000 	3.000000 	46.000000
4.000000 	15.000000 	61.000000
5.000000 	3.000000 	44.000000
4.000000 	2.000000 	43.000000
4.000000 	3.000000 	46.000000
4.000000 	2.000000 	45.000000
